tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
483,19:59.9,28:03.5,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.7308971,-74.06391263,42450,Subscriber,1995,2
177,20:39.4,23:36.9,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42297,Subscriber,1984,2
698,21:01.7,32:39.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,42445,Subscriber,1967,1
977,21:48.7,38:06.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3184,Paulus Hook,40.7141454,-74.0335519,42474,Subscriber,1979,1
303,22:01.9,27:05.7,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42145,Subscriber,1981,2
189,22:48.1,25:57.2,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,42392,Subscriber,1959,2
394,23:04.2,29:39.0,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,42305,Subscriber,1991,1
162,25:07.1,27:50.0,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,42357,Subscriber,1973,1
242,25:40.3,29:42.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,42540,Subscriber,1988,2
540,25:40.4,34:40.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3202,Newport PATH,40.7272235,-74.0337589,42167,Subscriber,1986,1
658,25:47.0,36:45.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42401,Subscriber,1989,1
308,25:49.2,30:57.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,42270,Subscriber,1981,2
211,25:51.9,29:23.8,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,42252,Subscriber,1954,1
345,25:52.7,31:38.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3185,City Hall,40.7177325,-74.043845,42210,Subscriber,1977,1
715,26:00.4,37:55.4,3212,Christ Hospital,40.73478582,-74.05044364,3640,Journal Square,40.73367,-74.0625,42428,Subscriber,1982,2
248,26:15.4,30:23.6,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,42340,Subscriber,1985,1
322,26:33.7,31:55.9,3481,York St,40.71649,-74.04105,3184,Paulus Hook,40.7141454,-74.0335519,42185,Subscriber,1984,1
108,26:42.9,28:31.8,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42183,Subscriber,1972,1
228,27:01.1,30:49.7,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,42226,Subscriber,1994,1
474,27:02.7,34:57.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42576,Subscriber,1991,2
824,27:21.5,41:06.4,3281,Leonard Gordon Park,40.74590997,-74.05727148,3195,Sip Ave,40.7308971,-74.06391263,42597,Subscriber,1971,2
93,28:29.2,30:02.4,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42312,Subscriber,1987,1
85,28:40.4,30:06.4,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42237,Subscriber,1983,1
92,30:25.9,31:58.6,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,42110,Subscriber,1988,1
422,30:58.8,38:01.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42218,Subscriber,1986,1
640,31:01.8,41:42.3,3279,Dixon Mills,40.72163014,-74.04996783,3202,Newport PATH,40.7272235,-74.0337589,42410,Subscriber,1984,1
507,31:40.3,40:07.4,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42532,Customer,1969,0
349,31:41.0,37:30.9,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42337,Subscriber,1996,1
472,31:42.1,39:34.9,3202,Newport PATH,40.7272235,-74.0337589,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42543,Subscriber,1989,1
274,33:02.1,37:36.2,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,42574,Subscriber,1991,1
531,33:03.9,41:55.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42536,Subscriber,1988,2
415,35:03.0,41:58.2,3639,Harborside,40.7192517,-74.034234,3214,Essex Light Rail,40.7127742,-74.0364857,42225,Subscriber,1984,1
296,35:20.9,40:17.2,3273,Manila & 1st,40.72165072,-74.04288411,3269,Brunswick & 6th,40.72601173,-74.05038893,42252,Subscriber,1993,1
155,35:23.2,37:58.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3272,Jersey & 3rd,40.72333159,-74.04595256,42329,Subscriber,1979,1
302,35:27.5,40:29.9,3273,Manila & 1st,40.72165072,-74.04288411,3269,Brunswick & 6th,40.72601173,-74.05038893,42357,Subscriber,1992,2
945,36:34.8,52:20.0,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42216,Subscriber,1986,2
1193,36:46.3,56:39.8,3201,Dey St,40.737711,-74.066921,3639,Harborside,40.7192517,-74.034234,42208,Subscriber,1988,1
478,36:47.2,44:46.0,3639,Harborside,40.7192517,-74.034234,3279,Dixon Mills,40.72163014,-74.04996783,42236,Subscriber,1969,1
622,37:01.2,47:23.7,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,42144,Subscriber,1983,2
353,37:24.9,43:18.4,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,42404,Subscriber,1994,1
407,38:24.6,45:12.0,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42321,Subscriber,1978,1
106,38:26.9,40:13.7,3184,Paulus Hook,40.7141454,-74.0335519,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42474,Subscriber,1990,1
249,38:38.0,42:47.1,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42527,Subscriber,1963,1
98,39:01.8,40:40.0,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42337,Subscriber,1991,2
290,39:48.0,44:38.3,3639,Harborside,40.7192517,-74.034234,3185,City Hall,40.7177325,-74.043845,42397,Subscriber,1984,1
213,40:13.9,43:47.7,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,42220,Subscriber,1964,2
407,41:29.3,48:16.3,3210,Pershing Field,40.74267714,-74.05178863,3640,Journal Square,40.73367,-74.0625,42303,Subscriber,1977,1
372,41:37.8,47:49.8,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42176,Subscriber,1982,1
769,42:14.3,55:03.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3184,Paulus Hook,40.7141454,-74.0335519,42196,Subscriber,1985,2
383,42:20.6,48:43.9,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3202,Newport PATH,40.7272235,-74.0337589,42148,Subscriber,1994,1
237,42:23.6,46:21.4,3681,Grand St,40.71517768,-74.03768331,3185,City Hall,40.7177325,-74.043845,42313,Subscriber,1985,1
221,42:24.1,46:05.4,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,42359,Subscriber,1980,1
244,42:25.8,46:30.4,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,42147,Subscriber,1971,1
290,42:47.7,47:38.6,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42480,Subscriber,1989,1
407,42:52.4,49:39.7,3214,Essex Light Rail,40.7127742,-74.0364857,3638,Washington St,40.7242941,-74.0354826,42115,Subscriber,1963,1
2465,43:06.4,24:12.1,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42409,Subscriber,1983,1
222,43:13.9,46:56.7,3269,Brunswick & 6th,40.72601173,-74.05038893,3203,Hamilton Park,40.72759597,-74.04424731,42357,Subscriber,1979,1
240,43:35.6,47:35.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,42330,Subscriber,1989,1
370,43:38.5,49:49.3,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42105,Subscriber,1977,1
303,43:41.1,48:44.5,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,42546,Subscriber,1983,1
384,43:50.9,50:14.9,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,42421,Subscriber,1982,1
280,44:21.5,49:01.7,3269,Brunswick & 6th,40.72601173,-74.05038893,3211,Newark Ave,40.72152515,-74.04630454,42252,Subscriber,1982,2
232,44:30.6,48:22.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,42572,Subscriber,1989,1
279,45:25.3,50:04.5,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,42206,Subscriber,1987,2
631,45:40.7,56:12.3,3187,Warren St,40.7211236,-74.03805095,3194,McGinley Square,40.72533993,-74.06762213,42317,Subscriber,1984,1
221,46:17.2,49:58.9,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40851,Subscriber,1986,1
516,46:48.4,55:24.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42335,Subscriber,1989,1
689,48:02.5,59:31.7,3194,McGinley Square,40.72533993,-74.06762213,3639,Harborside,40.7192517,-74.034234,42273,Subscriber,1992,1
174,48:28.6,51:22.8,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,42278,Subscriber,1981,1
226,49:06.7,52:53.3,3270,Jersey & 6th St,40.72528911,-74.04557168,3638,Washington St,40.7242941,-74.0354826,42269,Subscriber,1985,1
287,49:34.4,54:21.7,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42318,Subscriber,1964,1
652,50:06.8,00:59.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42140,Subscriber,1992,1
181,50:18.1,53:19.6,3279,Dixon Mills,40.72163014,-74.04996783,3270,Jersey & 6th St,40.72528911,-74.04557168,42236,Subscriber,1987,2
1751,50:28.7,19:39.8,3203,Hamilton Park,40.72759597,-74.04424731,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42503,Subscriber,1970,1
699,51:47.7,03:27.2,3640,Journal Square,40.73367,-74.0625,3639,Harborside,40.7192517,-74.034234,42404,Subscriber,1985,1
150,52:27.6,54:58.5,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,42290,Subscriber,1985,1
174,52:36.2,55:30.4,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,42113,Subscriber,1979,1
355,52:36.7,58:32.1,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42263,Subscriber,1968,2
277,52:36.8,57:14.3,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,42173,Subscriber,1984,1
330,53:08.9,58:39.6,3273,Manila & 1st,40.72165072,-74.04288411,3639,Harborside,40.7192517,-74.034234,42255,Subscriber,1986,1
799,53:23.8,06:43.2,3196,Riverview Park,40.7443187,-74.0439909,3186,Grove St PATH,40.71958612,-74.04311746,42365,Subscriber,1987,1
445,53:33.0,00:58.1,3279,Dixon Mills,40.72163014,-74.04996783,3639,Harborside,40.7192517,-74.034234,42566,Subscriber,1982,1
400,54:45.1,01:25.8,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,42534,Subscriber,1994,2
351,55:07.3,00:58.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3202,Newport PATH,40.7272235,-74.0337589,42617,Subscriber,1993,2
331,56:28.2,02:00.2,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42276,Subscriber,1985,1
252,56:50.0,01:02.3,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,42301,Subscriber,1982,2
458,56:54.4,04:33.3,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,42496,Subscriber,1979,1
283,57:15.8,01:59.0,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,42120,Subscriber,1964,2
127,57:23.6,59:31.2,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,42334,Subscriber,1989,1
251,57:28.2,01:39.4,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42535,Subscriber,1980,1
250,58:24.8,02:34.9,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,42607,Subscriber,1997,1
379,58:38.9,04:57.9,3203,Hamilton Park,40.72759597,-74.04424731,3275,Columbus Drive,40.7183552,-74.03891444,42477,Subscriber,1987,1
319,59:03.5,04:22.9,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42325,Subscriber,1983,2
274,59:07.1,03:41.9,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42357,Subscriber,1977,2
222,59:35.7,03:18.4,3681,Grand St,40.71517768,-74.03768331,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42343,Subscriber,1993,2
804,59:40.6,13:05.5,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3185,City Hall,40.7177325,-74.043845,42580,Subscriber,1987,1
524,59:57.7,08:42.4,3275,Columbus Drive,40.7183552,-74.03891444,3638,Washington St,40.7242941,-74.0354826,42280,Subscriber,1980,1
1435,00:16.7,24:12.4,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,42174,Subscriber,1971,2
195,00:24.5,03:40.3,3196,Riverview Park,40.7443187,-74.0439909,3198,Heights Elevator,40.74871595,-74.0404433,42531,Subscriber,1990,1
220,01:31.6,05:12.1,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,42420,Subscriber,1987,1
198,01:48.5,05:06.7,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,42495,Subscriber,1983,1
663,02:08.2,13:11.8,3276,Marin Light Rail,40.71458404,-74.04281706,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42156,Subscriber,1991,2
85,02:11.7,03:37.0,3214,Essex Light Rail,40.7127742,-74.0364857,3184,Paulus Hook,40.7141454,-74.0335519,42526,Subscriber,1980,1
326,02:13.8,07:40.5,3187,Warren St,40.7211236,-74.03805095,3681,Grand St,40.71517768,-74.03768331,42327,Subscriber,1975,1
460,03:29.1,11:09.4,3211,Newark Ave,40.72152515,-74.04630454,3639,Harborside,40.7192517,-74.034234,42341,Subscriber,1971,1
175,03:57.3,06:53.1,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,42236,Subscriber,1988,2
341,04:44.0,10:25.4,3186,Grove St PATH,40.71958612,-74.04311746,3638,Washington St,40.7242941,-74.0354826,42403,Subscriber,1990,1
196,04:46.3,08:03.3,3185,City Hall,40.7177325,-74.043845,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42313,Subscriber,1988,1
414,05:06.1,12:00.3,3211,Newark Ave,40.72152515,-74.04630454,3214,Essex Light Rail,40.7127742,-74.0364857,42602,Subscriber,1995,1
443,05:21.0,12:44.8,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,42278,Subscriber,1969,1
1182,05:36.8,25:19.7,3207,Oakland Ave,40.7376037,-74.0524783,3638,Washington St,40.7242941,-74.0354826,42550,Customer,1969,0
595,07:41.8,17:36.8,3194,McGinley Square,40.72533993,-74.06762213,3186,Grove St PATH,40.71958612,-74.04311746,42258,Subscriber,1989,1
774,08:16.9,21:11.1,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,42168,Subscriber,1963,1
707,08:34.2,20:21.2,3194,McGinley Square,40.72533993,-74.06762213,3639,Harborside,40.7192517,-74.034234,42234,Subscriber,1993,1
459,09:15.8,16:54.9,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,42198,Subscriber,1976,1
517,11:49.4,20:26.8,3199,Newport Pkwy,40.7287448,-74.0321082,3267,Morris Canal,40.71241882,-74.03852552,42512,Subscriber,1982,2
105,12:00.6,13:46.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42472,Subscriber,1991,1
192,12:49.5,16:01.6,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,42193,Subscriber,1973,1
312,13:57.6,19:09.6,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,42107,Subscriber,1974,2
424,14:49.3,21:53.7,3211,Newark Ave,40.72152515,-74.04630454,3184,Paulus Hook,40.7141454,-74.0335519,42451,Subscriber,1993,1
362,15:38.1,21:40.8,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42188,Subscriber,1967,1
346,16:24.2,22:10.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3638,Washington St,40.7242941,-74.0354826,42329,Subscriber,1992,1
145,16:25.2,18:51.1,3639,Harborside,40.7192517,-74.034234,3638,Washington St,40.7242941,-74.0354826,42472,Subscriber,1985,1
629,16:30.0,26:59.7,3205,JC Medical Center,40.71653978,-74.04963791,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42542,Subscriber,1970,1
550,16:33.2,25:43.8,3207,Oakland Ave,40.7376037,-74.0524783,3211,Newark Ave,40.72152515,-74.04630454,42204,Subscriber,1984,1
327,16:46.0,22:13.3,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.7308971,-74.06391263,42299,Subscriber,1981,1
509,17:43.6,26:12.7,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,42596,Subscriber,1987,1
354,18:01.5,23:55.5,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,42209,Subscriber,1954,1
502,19:03.3,27:25.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42180,Subscriber,1974,2
250,19:38.5,23:49.2,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42431,Subscriber,1978,1
175,20:54.7,23:50.3,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,42197,Subscriber,1951,1
175,21:23.1,24:18.2,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,42314,Subscriber,1969,0
212,22:22.2,25:54.8,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42508,Subscriber,1960,1
338,23:24.9,29:03.7,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42573,Subscriber,1988,1
134,23:49.8,26:03.8,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42290,Subscriber,1994,1
127,24:58.6,27:05.8,3214,Essex Light Rail,40.7127742,-74.0364857,3184,Paulus Hook,40.7141454,-74.0335519,42602,Subscriber,1974,1
268,26:32.4,31:01.4,3209,Brunswick St,40.7241765,-74.0506564,3273,Manila & 1st,40.72165072,-74.04288411,42389,Subscriber,1983,2
220,29:47.0,33:27.8,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,42585,Subscriber,1991,1
242,31:00.3,35:02.6,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42164,Subscriber,1984,1
1989,31:50.7,04:59.8,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,42415,Subscriber,1975,1
3291,32:51.1,27:42.5,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,42136,Subscriber,1962,1
503,33:03.3,41:27.3,3679,Bergen Ave,40.72210379,-74.071455,3640,Journal Square,40.73367,-74.0625,42635,Customer,1969,0
390,34:15.4,40:45.5,3203,Hamilton Park,40.72759597,-74.04424731,3275,Columbus Drive,40.7183552,-74.03891444,42521,Subscriber,1993,1
415,34:58.2,41:53.3,3275,Columbus Drive,40.7183552,-74.03891444,3205,JC Medical Center,40.71653978,-74.04963791,42477,Subscriber,1984,1
8629,35:24.4,59:14.3,3681,Grand St,40.71517768,-74.03768331,3187,Warren St,40.7211236,-74.03805095,42327,Subscriber,1975,1
271,35:56.2,40:27.8,3681,Grand St,40.71517768,-74.03768331,3187,Warren St,40.7211236,-74.03805095,42408,Subscriber,1953,2
161,35:56.9,38:38.8,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,42197,Subscriber,1994,1
185,36:01.3,39:06.6,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42107,Subscriber,1989,1
773,36:37.2,49:30.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,42205,Subscriber,1971,2
1155,36:44.1,55:59.6,3281,Leonard Gordon Park,40.74590997,-74.05727148,3639,Harborside,40.7192517,-74.034234,42128,Subscriber,1979,1
821,38:05.0,51:47.0,3210,Pershing Field,40.74267714,-74.05178863,3275,Columbus Drive,40.7183552,-74.03891444,42142,Subscriber,1969,1
426,38:34.8,45:41.5,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,42206,Subscriber,1978,1
155,39:29.9,42:04.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,42500,Subscriber,1988,2
797,39:59.4,53:16.9,3186,Grove St PATH,40.71958612,-74.04311746,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42258,Subscriber,1994,1
330,40:24.1,45:54.6,3210,Pershing Field,40.74267714,-74.05178863,3640,Journal Square,40.73367,-74.0625,42487,Subscriber,1987,1
801,41:16.6,54:38.1,3186,Grove St PATH,40.71958612,-74.04311746,3220,5 Corners Library,40.73496102,-74.05950308,42212,Subscriber,1976,1
248,41:53.5,46:02.4,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,40910,Subscriber,1981,1
722,43:21.2,55:23.2,3193,Lincoln Park,40.7246051,-74.07840595,3640,Journal Square,40.73367,-74.0625,42416,Subscriber,1984,1
930,44:10.0,59:40.2,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,42529,Customer,1962,1
356,46:23.7,52:20.2,3679,Bergen Ave,40.72210379,-74.071455,3640,Journal Square,40.73367,-74.0625,42464,Subscriber,1991,2
106,49:56.2,51:42.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42353,Subscriber,1985,1
817,55:36.9,09:14.8,3191,Union St,40.7182113,-74.0836394,3640,Journal Square,40.73367,-74.0625,42616,Subscriber,1987,1
338,56:24.8,02:03.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3639,Harborside,40.7192517,-74.034234,42134,Customer,1969,0
425,56:52.1,03:57.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42614,Subscriber,1985,1
176,02:31.3,05:28.1,3213,Van Vorst Park,40.71848892,-74.04772663,3481,York St,40.71649,-74.04105,42494,Subscriber,1991,1
